server_id	user_id	asset_id	asset_name	total_count
2019202	11077109	11112938	(未知道具-11112938)	19
2019202	11112401	11114315	随机资源宝箱	8
2019202	11112401	11116004	英雄经验-5000	4
2019202	11854728	11112938	(未知道具-11112938)	7
2019202	11873196	11112938	(未知道具-11112938)	1
2019202	13040204	11112938	(未知道具-11112938)	1
2019202	13069268	11114315	随机资源宝箱	2
2019202	13069268	11116004	英雄经验-5000	1
2019202	13122282	11112938	(未知道具-11112938)	7
2019202	13538655	11112938	(未知道具-11112938)	1
2019202	13554540	11112938	(未知道具-11112938)	19
2019202	13755035	11114315	随机资源宝箱	2
2019202	13755035	11116004	英雄经验-5000	1
2021902	13378326	11112938	(未知道具-11112938)	1
2021902	13948216	11112938	(未知道具-11112938)	6
2021902	14475990	11112938	(未知道具-11112938)	1
2021902	14685328	11112938	(未知道具-11112938)	7
2021902	14777726	11112938	(未知道具-11112938)	7
2021902	14781682	11112938	(未知道具-11112938)	7
2021902	15470038	11111105	60分钟加速	1
2021902	15470038	11112127	聚能环-科技节2024活动BP道具	10
2021902	15470038	11112498	漫游骰子-2025复活节进度活动	4
2021902	15470038	11114315	随机资源宝箱	34
2021902	15470038	11116004	英雄经验-5000	40
2021902	15470038	11116007	英雄经验-50000	1
2021902	15583052	11114315	随机资源宝箱	2
2021902	15583052	11116004	英雄经验-5000	1
2021902	15596902	111110101	(未知道具-111110101)	2
2021902	15970750	11111105	60分钟加速	2
2021902	15970750	11112127	聚能环-科技节2024活动BP道具	24
2021902	15970750	11112498	漫游骰子-2025复活节进度活动	9
2021902	15970750	11112938	(未知道具-11112938)	1
2021902	15970750	11114315	随机资源宝箱	54
2021902	15970750	11116004	英雄经验-5000	44
2021902	15970750	11116005	英雄经验-10000	13
2021902	15970750	11116007	英雄经验-50000	2
2021902	16412828	11112938	(未知道具-11112938)	7
2021902	16451577	11112938	(未知道具-11112938)	1
2021902	18826233	111110105	(未知道具-111110105)	10
2021902	18826233	11111156	60分钟训练加速	20
2021902	18826233	11114330	高级资源自选宝箱10w	40
2021902	223303496	11114315	随机资源宝箱	3
2021902	223303496	11116005	英雄经验-10000	2
2021902	27828235	11112938	(未知道具-11112938)	1
2021902	46173957	11112938	(未知道具-11112938)	1
2021902	48910043	111110105	(未知道具-111110105)	10
2021902	48910043	11111156	60分钟训练加速	20
2021902	48910043	11114330	高级资源自选宝箱10w	40
2022002	14294381	11112938	(未知道具-11112938)	1
2022002	14480687	11112938	(未知道具-11112938)	7
2022002	14691818	11111105	60分钟加速	1
2022002	14691818	11112127	聚能环-科技节2024活动BP道具	14
2022002	14691818	11112498	漫游骰子-2025复活节进度活动	5
2022002	14691818	11114315	随机资源宝箱	16
2022002	14691818	11116004	英雄经验-5000	19
2022002	14691818	11116005	英雄经验-10000	4
2022002	14691818	11116007	英雄经验-50000	1
2022002	15047759	11112938	(未知道具-11112938)	7
2022002	15245272	111110105	(未知道具-111110105)	5
2022002	15245272	11111156	60分钟训练加速	10
2022002	15245272	11114330	高级资源自选宝箱10w	20
2022002	15366106	11112938	(未知道具-11112938)	1
2022002	15366106	11114315	随机资源宝箱	6
2022002	15366106	11116004	英雄经验-5000	3
2022002	15541790	11112938	(未知道具-11112938)	1
2022002	15683649	111110105	(未知道具-111110105)	1
2022002	15683649	11111105	60分钟加速	4
2022002	15683649	11112127	聚能环-科技节2024活动BP道具	42
2022002	15683649	11112498	漫游骰子-2025复活节进度活动	15
2022002	15683649	11114315	随机资源宝箱	63
2022002	15683649	11116004	英雄经验-5000	44
2022002	15683649	11116005	英雄经验-10000	22
2022002	15683649	11116007	英雄经验-50000	3
2022002	17222136	11112938	(未知道具-11112938)	7
2022002	20874751	11114315	随机资源宝箱	4
2022002	20874751	11116004	英雄经验-5000	2
2023502	11372166	11111156	60分钟训练加速	5
2023502	11372166	11114330	高级资源自选宝箱10w	10
2023502	11372166	11118663	猩球成长自选宝箱（价值$2)	2
2023502	11514791	11114315	随机资源宝箱	2
2023502	11514791	11116004	英雄经验-5000	1
2023502	13167307	11114315	随机资源宝箱	4
2023502	13167307	11116004	英雄经验-5000	2
2023502	13237133	11111105	60分钟加速	2
2023502	13237133	11112127	聚能环-科技节2024活动BP道具	24
2023502	13237133	11112498	漫游骰子-2025复活节进度活动	9
2023502	13237133	11114315	随机资源宝箱	63
2023502	13237133	11116004	英雄经验-5000	44
2023502	13237133	11116005	英雄经验-10000	22
2023502	13237133	11116007	英雄经验-50000	2
2023502	13286256	11111105	60分钟加速	1
2023502	13286256	11112127	聚能环-科技节2024活动BP道具	10
2023502	13286256	11112498	漫游骰子-2025复活节进度活动	4
2023502	13286256	11114315	随机资源宝箱	34
2023502	13286256	11116004	英雄经验-5000	43
2023502	13286256	11116007	英雄经验-50000	1
2023502	13433910	111110105	(未知道具-111110105)	5
2023502	13433910	11111156	60分钟训练加速	20
2023502	13433910	11114330	高级资源自选宝箱10w	40
2023502	13433910	11118663	猩球成长自选宝箱（价值$2)	4
2023502	15112189	11112938	(未知道具-11112938)	7
2023502	15863175	11111105	60分钟加速	2
2023502	15863175	11112127	聚能环-科技节2024活动BP道具	24
2023502	15863175	11112498	漫游骰子-2025复活节进度活动	9
2023502	15863175	11114315	随机资源宝箱	63
2023502	15863175	11116004	英雄经验-5000	44
2023502	15863175	11116005	英雄经验-10000	22
2023502	15863175	11116007	英雄经验-50000	2
2023502	17349694	11112938	(未知道具-11112938)	7
2023502	17349694	11114315	随机资源宝箱	4
2023502	17349694	11116004	英雄经验-5000	2
2023502	17482267	11112938	(未知道具-11112938)	7
2023502	17484312	11112938	(未知道具-11112938)	7
2023502	17718449	11114315	随机资源宝箱	6
2023502	17718449	11116004	英雄经验-5000	3
2023502	200281034	11114315	随机资源宝箱	2
2023502	200281034	11116004	英雄经验-5000	1
2023502	215805143	111110105	(未知道具-111110105)	5
2023502	215805143	11111156	60分钟训练加速	10
2023502	215805143	11114330	高级资源自选宝箱10w	20
2023502	223303529	11114315	随机资源宝箱	18
2023502	223303529	11116004	英雄经验-5000	13
2024402	17554939	11112938	(未知道具-11112938)	7
2024402	18028191	11114315	随机资源宝箱	8
2024402	18028191	11116004	英雄经验-5000	4
2024402	18057794	11114315	随机资源宝箱	2
2024402	18057794	11116004	英雄经验-5000	1
2024402	18096672	11114315	随机资源宝箱	2
2024402	18096672	11116004	英雄经验-5000	1
2024402	18380851	11112938	(未知道具-11112938)	1
2024402	19355065	11111156	60分钟训练加速	15
2024402	19355065	11112498	漫游骰子-2025复活节进度活动	20
2024402	19355065	11114330	高级资源自选宝箱10w	30
2024402	19402210	11112938	(未知道具-11112938)	1
2024402	19757409	11112938	(未知道具-11112938)	7
2024402	20182821	111110105	(未知道具-111110105)	5
2024402	20182821	11111156	60分钟训练加速	10
2024402	20182821	11114330	高级资源自选宝箱10w	20
2024402	21021151	11112938	(未知道具-11112938)	1
2024402	22769480	11111156	60分钟训练加速	15
2024402	22769480	11112498	漫游骰子-2025复活节进度活动	20
2024402	22769480	11114330	高级资源自选宝箱10w	30
2024502	17426885	11112938	(未知道具-11112938)	1
2024502	18172938	11112938	(未知道具-11112938)	7
2024502	19398740	11114315	随机资源宝箱	2
2024502	19398740	11116004	英雄经验-5000	1
2024502	19464361	11112938	(未知道具-11112938)	7
2024502	22287594	11114315	随机资源宝箱	27
2024502	22287594	11116005	英雄经验-10000	22
2024502	22329529	11112938	(未知道具-11112938)	1
2024502	22363487	11111105	60分钟加速	1
2024502	22363487	11112127	聚能环-科技节2024活动BP道具	10
2024502	22363487	11112498	漫游骰子-2025复活节进度活动	4
2024502	22363487	11114315	随机资源宝箱	20
2024502	22363487	11116004	英雄经验-5000	16
2024502	22363487	11116007	英雄经验-50000	1
2024502	22366996	11111105	60分钟加速	2
2024502	22366996	11112127	聚能环-科技节2024活动BP道具	24
2024502	22366996	11112498	漫游骰子-2025复活节进度活动	9
2024502	22366996	11114315	随机资源宝箱	63
2024502	22366996	11116004	英雄经验-5000	44
2024502	22366996	11116005	英雄经验-10000	22
2024502	22366996	11116007	英雄经验-50000	2
2024502	22425131	11112938	(未知道具-11112938)	1
2024502	22517491	11112938	(未知道具-11112938)	7
2024502	22555527	11114315	随机资源宝箱	10
2024502	22555527	11116004	英雄经验-5000	5
2024502	23036160	11114315	随机资源宝箱	3
2024502	23036160	11116005	英雄经验-10000	2
2024502	23081661	11111105	60分钟加速	2
2024502	23081661	11112127	聚能环-科技节2024活动BP道具	24
2024502	23081661	11112498	漫游骰子-2025复活节进度活动	9
2024502	23081661	11114315	随机资源宝箱	48
2024502	23081661	11116004	英雄经验-5000	44
2024502	23081661	11116005	英雄经验-10000	8
2024502	23081661	11116007	英雄经验-50000	2
2024502	23172172	11114315	随机资源宝箱	4
2024502	23172172	11116004	英雄经验-5000	2
2024502	23335917	11112938	(未知道具-11112938)	19
2024702	16392350	11112938	(未知道具-11112938)	7
2024702	16590901	11114315	随机资源宝箱	4
2024702	16590901	11116004	英雄经验-5000	2
2024702	18472731	11112938	(未知道具-11112938)	7
2024702	18526363	11112938	(未知道具-11112938)	6
2024702	18709415	11112938	(未知道具-11112938)	1
2024702	19659598	11111105	60分钟加速	1
2024702	19659598	11112127	聚能环-科技节2024活动BP道具	14
2024702	19659598	11112498	漫游骰子-2025复活节进度活动	5
2024702	19659598	11112938	(未知道具-11112938)	1
2024702	19659598	11116007	英雄经验-50000	1
2024702	20299185	111110105	(未知道具-111110105)	1
2024702	20299185	11111105	60分钟加速	2
2024702	20299185	11112127	聚能环-科技节2024活动BP道具	18
2024702	20299185	11112498	漫游骰子-2025复活节进度活动	6
2024702	20299185	11116007	英雄经验-50000	1
2024702	20712297	11114315	随机资源宝箱	2
2024702	20712297	11116004	英雄经验-5000	1
2024702	20746881	111110105	(未知道具-111110105)	5
2024702	20746881	11111156	60分钟训练加速	30
2024702	20746881	11112498	漫游骰子-2025复活节进度活动	20
2024702	20746881	11114330	高级资源自选宝箱10w	60
2024702	20746881	11118663	猩球成长自选宝箱（价值$2)	2
2024702	20853228	11112938	(未知道具-11112938)	1
2024702	20908137	11112938	(未知道具-11112938)	7
2024702	24279603	11112938	(未知道具-11112938)	1
2025502	18045976	11114315	随机资源宝箱	4
2025502	18045976	11116004	英雄经验-5000	2
2025502	18616943	11114315	随机资源宝箱	10
2025502	18616943	11116004	英雄经验-5000	6
2025502	18778674	11112938	(未知道具-11112938)	1
2025502	19219037	11111105	60分钟加速	2
2025502	19219037	11112127	聚能环-科技节2024活动BP道具	24
2025502	19219037	11112498	漫游骰子-2025复活节进度活动	9
2025502	19219037	11114315	随机资源宝箱	42
2025502	19219037	11116004	英雄经验-5000	44
2025502	19219037	11116005	英雄经验-10000	4
2025502	19219037	11116007	英雄经验-50000	2
2025502	19523104	11112938	(未知道具-11112938)	1
2025502	20865364	11111105	60分钟加速	1
2025502	20865364	11112127	聚能环-科技节2024活动BP道具	14
2025502	20865364	11112498	漫游骰子-2025复活节进度活动	5
2025502	20865364	11114315	随机资源宝箱	29
2025502	20865364	11116004	英雄经验-5000	25
2025502	20865364	11116005	英雄经验-10000	10
2025502	20865364	11116007	英雄经验-50000	1
2025502	20977666	11114315	随机资源宝箱	10
2025502	20977666	11116004	英雄经验-5000	5
2025502	211929705	11112938	(未知道具-11112938)	6
2025502	22157814	11112938	(未知道具-11112938)	19
2026002	18966038	111110105	(未知道具-111110105)	15
2026002	18966038	11111156	60分钟训练加速	50
2026002	18966038	11112498	漫游骰子-2025复活节进度活动	20
2026002	18966038	11114330	高级资源自选宝箱10w	100
2026002	18966038	11118663	猩球成长自选宝箱（价值$2)	2
2026002	18977179	11112938	(未知道具-11112938)	1
2026002	19006370	111110105	(未知道具-111110105)	1
2026002	19006370	11111105	60分钟加速	2
2026002	19006370	11112127	聚能环-科技节2024活动BP道具	18
2026002	19006370	11112498	漫游骰子-2025复活节进度活动	6
2026002	19006370	11114315	随机资源宝箱	24
2026002	19006370	11116005	英雄经验-10000	20
2026002	19006370	11116007	英雄经验-50000	1
2026002	19022657	11112938	(未知道具-11112938)	1
2026002	19090846	11114315	随机资源宝箱	4
2026002	19090846	11116004	英雄经验-5000	2
2026002	19642365	11112938	(未知道具-11112938)	7
2026002	19651005	11112938	(未知道具-11112938)	1
2026002	19750058	11112938	(未知道具-11112938)	7
2026002	20274331	11112938	(未知道具-11112938)	1
2026002	20435159	11112938	(未知道具-11112938)	7
2026002	22094932	11112938	(未知道具-11112938)	1
2026002	22245743	11112938	(未知道具-11112938)	7
2026002	22249604	11114315	随机资源宝箱	14
2026002	22249604	11116004	英雄经验-5000	9
2026002	24026695	11114315	随机资源宝箱	4
2026002	24026695	11116004	英雄经验-5000	2
2026002	24201626	11112938	(未知道具-11112938)	1
2026002	24203879	11114315	随机资源宝箱	6
2026002	24203879	11116004	英雄经验-5000	3
2026002	24622794	11112938	(未知道具-11112938)	6
2026002	24635931	11111156	60分钟训练加速	5
2026002	24635931	11114330	高级资源自选宝箱10w	10
2026002	24635931	11118663	猩球成长自选宝箱（价值$2)	2
2026002	34865087	11112938	(未知道具-11112938)	1
2026002	34865087	11114315	随机资源宝箱	12
2026002	34865087	11116004	英雄经验-5000	7
2027002	20273346	11112938	(未知道具-11112938)	19
2027002	20489835	11112938	(未知道具-11112938)	1
2027002	20491971	11111105	60分钟加速	1
2027002	20491971	11112127	聚能环-科技节2024活动BP道具	10
2027002	20491971	11112498	漫游骰子-2025复活节进度活动	4
2027002	20491971	11114315	随机资源宝箱	18
2027002	20491971	11116004	英雄经验-5000	13
2027002	20491971	11116007	英雄经验-50000	1
2027002	20497407	11112938	(未知道具-11112938)	7
2027002	20606769	11114315	随机资源宝箱	6
2027002	20606769	11116004	英雄经验-5000	3
2027002	20610030	111110105	(未知道具-111110105)	1
2027002	20610030	11111105	60分钟加速	4
2027002	20610030	11112127	聚能环-科技节2024活动BP道具	42
2027002	20610030	11112498	漫游骰子-2025复活节进度活动	15
2027002	20610030	11114315	随机资源宝箱	61
2027002	20610030	11116004	英雄经验-5000	43
2027002	20610030	11116005	英雄经验-10000	22
2027002	20610030	11116007	英雄经验-50000	3
2027002	20644534	11112938	(未知道具-11112938)	1
2027002	20720485	111110105	(未知道具-111110105)	10
2027002	20720485	11111156	60分钟训练加速	20
2027002	20720485	11114330	高级资源自选宝箱10w	40
2027002	20745147	11112938	(未知道具-11112938)	7
2027002	20868381	11112938	(未知道具-11112938)	7
2027002	22581629	11114315	随机资源宝箱	8
2027002	22581629	11116004	英雄经验-5000	4
2027002	23380663	11112938	(未知道具-11112938)	1
2028602	15691199	11112938	(未知道具-11112938)	1
2028602	17148960	11111105	60分钟加速	2
2028602	17148960	11112127	聚能环-科技节2024活动BP道具	24
2028602	17148960	11112498	漫游骰子-2025复活节进度活动	9
2028602	17148960	11114315	随机资源宝箱	63
2028602	17148960	11116004	英雄经验-5000	44
2028602	17148960	11116005	英雄经验-10000	22
2028602	17148960	11116007	英雄经验-50000	2
2028602	17196423	11111105	60分钟加速	2
2028602	17196423	11112127	聚能环-科技节2024活动BP道具	24
2028602	17196423	11112498	漫游骰子-2025复活节进度活动	9
2028602	17196423	11114315	随机资源宝箱	63
2028602	17196423	11116004	英雄经验-5000	44
2028602	17196423	11116005	英雄经验-10000	22
2028602	17196423	11116007	英雄经验-50000	2
2028602	17359269	11112938	(未知道具-11112938)	1
2028602	17393087	11114315	随机资源宝箱	16
2028602	17393087	11116004	英雄经验-5000	11
2028602	17404727	11112938	(未知道具-11112938)	7
2028602	20763160	11114315	随机资源宝箱	4
2028602	20763160	11116004	英雄经验-5000	2
2028602	21632631	111110105	(未知道具-111110105)	10
2028602	21632631	11111156	60分钟训练加速	20
2028602	21632631	11114330	高级资源自选宝箱10w	40
2028602	21645239	11112938	(未知道具-11112938)	1
2028602	21760041	11114315	随机资源宝箱	10
2028602	21760041	11116004	英雄经验-5000	8
2028602	21887371	11112938	(未知道具-11112938)	7
2028602	22687487	11112938	(未知道具-11112938)	1
2028602	46622231	11112938	(未知道具-11112938)	7
2028602	67233595	11111156	60分钟训练加速	15
2028602	67233595	11112498	漫游骰子-2025复活节进度活动	20
2028602	67233595	11114330	高级资源自选宝箱10w	30
2029902	20081399	11111105	60分钟加速	2
2029902	20081399	11112127	聚能环-科技节2024活动BP道具	24
2029902	20081399	11112498	漫游骰子-2025复活节进度活动	9
2029902	20081399	11114315	随机资源宝箱	63
2029902	20081399	11116004	英雄经验-5000	44
2029902	20081399	11116005	英雄经验-10000	22
2029902	20081399	11116007	英雄经验-50000	2
2029902	20153891	11112938	(未知道具-11112938)	1
2029902	21371904	11114315	随机资源宝箱	2
2029902	21371904	11116004	英雄经验-5000	2
2029902	21500317	11112938	(未知道具-11112938)	6
2029902	21962939	11112938	(未知道具-11112938)	7
2029902	22023209	11112938	(未知道具-11112938)	1
2029902	22352611	11112938	(未知道具-11112938)	1
2029902	22490146	11112938	(未知道具-11112938)	7
2029902	22973435	11112938	(未知道具-11112938)	19
2029902	23543311	11112938	(未知道具-11112938)	1
2029902	23661895	11112938	(未知道具-11112938)	1
2029902	41369703	111110105	(未知道具-111110105)	1
2029902	41369703	11111105	60分钟加速	4
2029902	41369703	11112127	聚能环-科技节2024活动BP道具	42
2029902	41369703	11112498	漫游骰子-2025复活节进度活动	15
2029902	41369703	11114315	随机资源宝箱	63
2029902	41369703	11116004	英雄经验-5000	44
2029902	41369703	11116005	英雄经验-10000	22
2029902	41369703	11116007	英雄经验-50000	3
2030002	21488430	11114315	随机资源宝箱	6
2030002	21488430	11116004	英雄经验-5000	9
2030002	21576471	11112938	(未知道具-11112938)	7
2030002	21627299	11112938	(未知道具-11112938)	7
2030002	22927063	11112938	(未知道具-11112938)	7
2030002	23092537	11112938	(未知道具-11112938)	1
2030002	23283352	11112938	(未知道具-11112938)	1
2030002	25842781	11112938	(未知道具-11112938)	1
2030002	25842781	11114315	随机资源宝箱	2
2030002	25842781	11116004	英雄经验-5000	1
2030002	26064291	11112938	(未知道具-11112938)	1
2030002	26635768	11111105	60分钟加速	2
2030002	26635768	11112127	聚能环-科技节2024活动BP道具	24
2030002	26635768	11112498	漫游骰子-2025复活节进度活动	9
2030002	26635768	11114315	随机资源宝箱	39
2030002	26635768	11116004	英雄经验-5000	44
2030002	26635768	11116005	英雄经验-10000	2
2030002	26635768	11116007	英雄经验-50000	2
2030002	27132154	11114315	随机资源宝箱	2
2030002	27132154	11116004	英雄经验-5000	1
2030502	15891484	11111156	60分钟训练加速	5
2030502	15891484	11114330	高级资源自选宝箱10w	10
2030502	15891484	11118663	猩球成长自选宝箱（价值$2)	2
2030502	21636512	11112938	(未知道具-11112938)	1
2030502	23088473	11112938	(未知道具-11112938)	1
2030502	23243041	11112938	(未知道具-11112938)	1
2030502	23282931	111110101	(未知道具-111110101)	1
2030502	23357073	11111156	60分钟训练加速	10
2030502	23357073	11114330	高级资源自选宝箱10w	20
2030502	23357073	11118663	猩球成长自选宝箱（价值$2)	4
2030502	23412523	11114315	随机资源宝箱	8
2030502	23412523	11116004	英雄经验-5000	4
2030502	23443183	11112938	(未知道具-11112938)	1
2030502	23708923	11114315	随机资源宝箱	4
2030502	23708923	11116004	英雄经验-5000	2
2030502	23723749	11112938	(未知道具-11112938)	1
2030502	23811967	11111105	60分钟加速	1
2030502	23811967	11112127	聚能环-科技节2024活动BP道具	10
2030502	23811967	11112498	漫游骰子-2025复活节进度活动	4
2030502	23811967	11114315	随机资源宝箱	20
2030502	23811967	11116004	英雄经验-5000	16
2030502	23811967	11116007	英雄经验-50000	1
2030502	23814762	111110000	(未知道具-111110000)	2
2030502	23814762	111110105	(未知道具-111110105)	10
2030502	23814762	11111105	60分钟加速	24
2030502	23814762	11116304	万能奖牌-传说	5
2030502	23814762	11118663	猩球成长自选宝箱（价值$2)	5
2030502	24568708	11114315	随机资源宝箱	2
2030502	24568708	11116004	英雄经验-5000	1
2030502	24632559	11114315	随机资源宝箱	2
2030502	24632559	11116004	英雄经验-5000	3
2030502	56793502	11111105	60分钟加速	2
2030502	56793502	11112127	聚能环-科技节2024活动BP道具	24
2030502	56793502	11112498	漫游骰子-2025复活节进度活动	9
2030502	56793502	11114315	随机资源宝箱	63
2030502	56793502	11116004	英雄经验-5000	44
2030502	56793502	11116005	英雄经验-10000	22
2030502	56793502	11116007	英雄经验-50000	2
2031402	205166304	11114315	随机资源宝箱	12
2031402	205166304	11116005	英雄经验-10000	8
2031402	205198229	11111105	60分钟加速	1
2031402	205198229	11112127	聚能环-科技节2024活动BP道具	14
2031402	205198229	11112498	漫游骰子-2025复活节进度活动	5
2031402	205198229	11116007	英雄经验-50000	1
2031402	205274235	11114315	随机资源宝箱	2
2031402	205274235	11116004	英雄经验-5000	1
2031402	208828539	11112938	(未知道具-11112938)	1
2031402	23858236	11112938	(未知道具-11112938)	19
2031402	24294348	11112938	(未知道具-11112938)	7
2031402	24362764	111110105	(未知道具-111110105)	5
2031402	24362764	11111156	60分钟训练加速	10
2031402	24362764	11114330	高级资源自选宝箱10w	20
2031402	24387210	11114315	随机资源宝箱	2
2031402	24387210	11116004	英雄经验-5000	1
2031402	24422481	11111105	60分钟加速	1
2031402	24422481	11112127	聚能环-科技节2024活动BP道具	10
2031402	24422481	11112498	漫游骰子-2025复活节进度活动	4
2031402	24422481	11112938	(未知道具-11112938)	1
2031402	24422481	11114315	随机资源宝箱	4
2031402	24422481	11116004	英雄经验-5000	4
2031402	24422481	11116007	英雄经验-50000	1
2031402	24475482	111110105	(未知道具-111110105)	1
2031402	24475482	11111105	60分钟加速	2
2031402	24475482	11112127	聚能环-科技节2024活动BP道具	18
2031402	24475482	11112498	漫游骰子-2025复活节进度活动	6
2031402	24475482	11116007	英雄经验-50000	1
2031402	24630904	11112938	(未知道具-11112938)	1
2031402	25728426	11112938	(未知道具-11112938)	1
2031402	25786428	11114315	随机资源宝箱	16
2031402	25786428	11116004	英雄经验-5000	11
2031402	25825344	11112938	(未知道具-11112938)	7
2031402	26125860	111110105	(未知道具-111110105)	15
2031402	26125860	11111156	60分钟训练加速	50
2031402	26125860	11112498	漫游骰子-2025复活节进度活动	20
2031402	26125860	11114330	高级资源自选宝箱10w	100
2031402	26125860	11118663	猩球成长自选宝箱（价值$2)	2
2031402	27412335	11112938	(未知道具-11112938)	7
2032002	24718126	11112938	(未知道具-11112938)	7
2032002	25173885	11112938	(未知道具-11112938)	1
2032002	25181824	11112938	(未知道具-11112938)	1
2032002	25339241	11112938	(未知道具-11112938)	7
2032002	25378998	11112938	(未知道具-11112938)	1
2032002	25466636	111110105	(未知道具-111110105)	1
2032002	25466636	11111105	60分钟加速	4
2032002	25466636	11112127	聚能环-科技节2024活动BP道具	42
2032002	25466636	11112498	漫游骰子-2025复活节进度活动	15
2032002	25466636	11114315	随机资源宝箱	63
2032002	25466636	11116004	英雄经验-5000	44
2032002	25466636	11116005	英雄经验-10000	22
2032002	25466636	11116007	英雄经验-50000	3
2032002	25473006	111110105	(未知道具-111110105)	5
2032002	25473006	11111156	60分钟训练加速	30
2032002	25473006	11112498	漫游骰子-2025复活节进度活动	20
2032002	25473006	11114330	高级资源自选宝箱10w	60
2032002	25473006	11118663	猩球成长自选宝箱（价值$2)	2
2032002	25620612	11112938	(未知道具-11112938)	1
2032002	26065276	11111156	60分钟训练加速	5
2032002	26065276	11114330	高级资源自选宝箱10w	10
2032002	26065276	11118663	猩球成长自选宝箱（价值$2)	2
2032002	26163327	11114315	随机资源宝箱	6
2032002	26163327	11116004	英雄经验-5000	3
2032002	26259229	11112938	(未知道具-11112938)	7
2032002	27305021	11111105	60分钟加速	1
2032002	27305021	11112127	聚能环-科技节2024活动BP道具	10
2032002	27305021	11112498	漫游骰子-2025复活节进度活动	4
2032002	27305021	11114315	随机资源宝箱	24
2032002	27305021	11116004	英雄经验-5000	24
2032002	27305021	11116007	英雄经验-50000	1
2032002	28361394	11112938	(未知道具-11112938)	1
2032002	28472636	11111105	60分钟加速	1
2032002	28472636	11112127	聚能环-科技节2024活动BP道具	10
2032002	28472636	11112498	漫游骰子-2025复活节进度活动	4
2032002	28472636	11114315	随机资源宝箱	20
2032002	28472636	11116004	英雄经验-5000	16
2032002	28472636	11116007	英雄经验-50000	1
2032002	28666974	11112938	(未知道具-11112938)	7
2032002	37182668	11112938	(未知道具-11112938)	7
2032402	25305018	11112938	(未知道具-11112938)	7
2032402	25305018	11114315	随机资源宝箱	2
2032402	25305018	11116004	英雄经验-5000	4
2032402	25333633	11112938	(未知道具-11112938)	7
2032402	25443376	11114315	随机资源宝箱	10
2032402	25443376	11116004	英雄经验-5000	5
2032402	25499892	11114315	随机资源宝箱	4
2032402	25499892	11116004	英雄经验-5000	8
2032402	25566753	111110101	(未知道具-111110101)	2
2032402	27319789	11111105	60分钟加速	1
2032402	27319789	11112127	聚能环-科技节2024活动BP道具	10
2032402	27319789	11112498	漫游骰子-2025复活节进度活动	4
2032402	27319789	11114315	随机资源宝箱	22
2032402	27319789	11116004	英雄经验-5000	19
2032402	27319789	11116007	英雄经验-50000	1
2032402	27531509	11112938	(未知道具-11112938)	7
2032402	27561734	11111156	60分钟训练加速	15
2032402	27561734	11112498	漫游骰子-2025复活节进度活动	20
2032402	27561734	11114330	高级资源自选宝箱10w	30
2032402	27933286	11112938	(未知道具-11112938)	1
2032402	27933286	11114315	随机资源宝箱	2
2032402	27933286	11116004	英雄经验-5000	1
2032402	27936042	11112938	(未知道具-11112938)	7
2032402	28125471	11112938	(未知道具-11112938)	1
2032402	43851185	11114315	随机资源宝箱	14
2032402	43851185	11116004	英雄经验-5000	9
2032402	57976723	111110105	(未知道具-111110105)	5
2032402	57976723	11111156	60分钟训练加速	10
2032402	57976723	11114330	高级资源自选宝箱10w	20
2033202	24850429	11114315	随机资源宝箱	4
2033202	24850429	11116004	英雄经验-5000	2
2033202	24912476	11112938	(未知道具-11112938)	1
2033202	24973330	11112938	(未知道具-11112938)	1
2033202	25189731	11114315	随机资源宝箱	2
2033202	25189731	11116004	英雄经验-5000	1
2033202	26100907	11112938	(未知道具-11112938)	1
2033202	26309100	11112938	(未知道具-11112938)	7
2033202	27733812	111110105	(未知道具-111110105)	10
2033202	27733812	11111156	60分钟训练加速	20
2033202	27733812	11114330	高级资源自选宝箱10w	40
2033202	27893140	11111105	60分钟加速	1
2033202	27893140	11112127	聚能环-科技节2024活动BP道具	10
2033202	27893140	11112498	漫游骰子-2025复活节进度活动	4
2033202	27893140	11114315	随机资源宝箱	18
2033202	27893140	11116004	英雄经验-5000	13
2033202	27893140	11116007	英雄经验-50000	1
2033202	27947194	111110105	(未知道具-111110105)	1
2033202	27947194	11111105	60分钟加速	2
2033202	27947194	11112127	聚能环-科技节2024活动BP道具	18
2033202	27947194	11112498	漫游骰子-2025复活节进度活动	6
2033202	27947194	11112938	(未知道具-11112938)	7
2033202	27947194	11116007	英雄经验-50000	1
2033202	41123342	111110105	(未知道具-111110105)	5
2033202	41123342	11111156	60分钟训练加速	10
2033202	41123342	11114330	高级资源自选宝箱10w	20
2033902	21071657	11112938	(未知道具-11112938)	7
2033902	21078809	11112938	(未知道具-11112938)	1
2033902	21165514	11112938	(未知道具-11112938)	7
2033902	21283161	11114315	随机资源宝箱	2
2033902	21283161	11116004	英雄经验-5000	1
2033902	21980924	111110105	(未知道具-111110105)	15
2033902	21980924	11111156	60分钟训练加速	45
2033902	21980924	11112498	漫游骰子-2025复活节进度活动	20
2033902	21980924	11114330	高级资源自选宝箱10w	90
2033902	23969698	111110105	(未知道具-111110105)	15
2033902	23969698	11111156	60分钟训练加速	55
2033902	23969698	11112498	漫游骰子-2025复活节进度活动	20
2033902	23969698	11114330	高级资源自选宝箱10w	110
2033902	23969698	11118663	猩球成长自选宝箱（价值$2)	4
2033902	24171381	111110105	(未知道具-111110105)	10
